session_id,target
1,0.0003285642137082525
2,2.85290582754416e-06
3,9.310290303344076e-07
4,6.400582138052974e-07
5,0.00019883059934694923
6,7.079089385387542e-05
7,0.0029400721331322177
8,0.001853837490193304
9,0.0001331969236092888
10,0.003156339272632952
11,0.00012457803308070454
12,1.641711932636116e-05
13,7.943626158898358e-05
14,0.022292587650876133
15,0.0009111082227035272
16,0.0003704375656182368
17,0.02080931785337906
18,1.459246953369088e-05
19,0.002477112747481583
20,2.042195775462281e-06
21,0.034783440452158414
22,3.361422609866679e-05
23,0.0002682445958820654
24,0.01189177228933378
25,0.07976993534166071
26,1.0322610897388028e-05
27,0.00014082563973273748
28,8.47100933117375e-07
29,0.02057298565003158
30,0.001543090132142221
31,0.027850290706093198
32,0.017241480353587076
33,0.00012903424208177776
34,1.6620362121229958e-05
35,0.01890224402358377
36,0.0006331862236081204
37,8.276288069475736e-08
38,2.8772860881842393e-06
39,0.0004198537096721102
40,1.124332051219387e-05
41,0.0017671624068221021
42,0.006545636879096898
43,0.00010011319142153258
44,0.00011332728532261733
45,0.13997776977990936
46,0.00023453688501287348
47,0.00035376814888277635
48,6.585547818612028e-05
49,0.00025435441432444534
50,8.121271011659865e-06
51,2.431110412618373e-07
52,0.00011236560865684876
53,0.02286505524549294
54,0.0007714956098288383
55,0.0004031014608864153
56,0.020049742413699438
57,1.6031107942104957e-06
58,1.8442880992234904e-05
59,2.1250611761930564e-05
60,2.6501527865149292e-06
61,8.621073932711542e-06
62,0.00024355958790988724
63,1.4695713686052553e-05
64,0.0005917967482097925
65,1.1157915432081388e-05
66,6.077546994227252e-06
67,0.00016198637487127755
68,0.0016910401480139609
69,0.057011873487469146
70,4.797411671357465e-05
71,0.0016330943850533383
72,0.00053784589580593
73,0.17344354562853212
74,7.290503821781939e-05
75,0.0002174803442506732
76,0.0023575521412588637
77,0.0018508908287624205
78,0.0048822896117607295
79,0.0001435247224629256
80,8.879929660904103e-06
81,1.2738156403386957e-05
82,0.0015455592899046584
83,1.2466167843034974e-06
84,0.4800744778842566
85,0.00015475323025940626
86,6.108824675853019e-06
87,0.006116133467673733
88,0.0012625503223048333
89,0.002143012692179931
90,0.05241801063099972
91,3.534964386488391e-05
92,5.361321980080976e-06
93,0.04616864508323683
94,0.00017724238408779736
95,0.09253835316909062
96,3.1432274726104668e-06
97,0.0013478102165177307
98,2.4856568105897073e-05
99,1.9875517212999963e-05
100,0.0001893760190295364
101,5.538201056798444e-05
102,0.12511494675492935
103,0.00020161978158020477
104,0.0002851187671263623
105,0.0001719193622765693
106,6.02340219252149e-05
107,0.01462418244745017
108,0.0001801509102070922
109,7.168923925205844e-06
110,1.9463166608655335e-05
111,0.0006260144793551425
112,5.398817817094511e-07
113,0.0005992904234117778
114,2.7750941120905946e-06
115,3.940970604312296e-05
116,3.66857465859723e-05
117,0.00020706673756930023
118,0.006083306032899976
119,0.00027614380582891885
120,0.0011396644798794034
121,1.9492366910837375e-05
122,3.1525134529320464e-05
123,5.7612027582086466e-05
124,0.0002699919369284655
125,0.002101154527910297
126,2.8787039014518414e-06
127,1.353542105087302e-06
128,5.518898233561574e-05
129,0.004633271512066446
130,0.005926116595605852
131,0.00023501042360447787
132,0.0034238623974407827
133,0.00275773940037334
134,5.061048546551228e-05
135,2.964778555551565e-06
136,0.0011345599495337856
137,6.883799308755298e-05
138,0.004939109265963241
139,7.589090785875469e-06
140,9.354747432713531e-05
141,5.104908154178616e-07
142,3.842193836215206e-05
143,0.0001332177689180132
144,0.004180182334719112
145,2.2132578706579124e-06
146,0.0006991531856380374
147,7.283433590372756e-05
148,0.0038262492887845318
149,0.00282455735466254
150,0.03427122694589969
151,1.6516730791173523e-06
152,0.020973914205524368
153,7.877617980760803e-05
154,0.0001216672995631473
155,0.00021273140973564086
156,2.7082845433585277e-05
157,1.9570786926589677e-05
158,0.0017504650448902468
159,0.00011966919142468766
160,2.53724665353704e-05
161,0.0064055615292723305
162,7.62198431395514e-05
163,0.0004921528120473156
164,0.004963693315364254
165,9.638927592461936e-06
166,1.282311461044548e-05
167,0.012332973924615681
168,0.00282455735466254
169,0.0021549976843169777
170,0.00053635183510378
171,0.0030902407046327135
172,0.0008246269068116465
173,0.00032383629229453534
174,0.0009479377122087377
175,0.20490009355630334
176,0.00456883267306163
177,0.014083307707213373
178,1.0308437206994053e-05
179,0.00015651485170279806
180,0.0016191865354413363
181,4.173292809418555e-05
182,0.0014164969521877025
183,2.2312179964592534e-05
184,0.00013631691621721536
185,0.00012330759806050202
186,0.0007684059652026324
187,4.561389710640817e-06
188,3.694222720940307e-06
189,0.003833711085337162
190,0.0003261912289784869
191,8.573356963959842e-05
192,3.504539365929695e-05
193,0.006028679000758978
194,0.0008692785830354663
195,6.25193116883279e-05
196,2.3534764763710325e-05
197,0.0011354369012759847
198,0.003438211506193302
199,0.01382386958962252
200,1.806356069869771e-05
201,0.00019227019322113622
202,0.020698934227784998
203,3.5767915060749333e-06
204,0.0002506776549836968
205,0.005657787704651287
206,1.3072954760418638e-08
207,0.0008841965703688965
208,0.001170762210497215
209,2.7692975869132674e-06
210,0.010126873605292077
211,0.0013094454903466706
212,0.011094263221418476
213,1.5652050093145525e-05
214,0.020847711032418694
215,0.0010863584877722294
216,0.004910458247591562
217,0.03361965215361782
218,0.0017351322270474185
219,0.00030712169843403645
220,0.002922644064512031
221,0.003504345023581796
222,4.8102696302598284e-05
223,0.036393735993273245
224,0.00131006454223513
225,0.014728495659303108
226,0.005815396258823894
227,0.004216328183270697
228,0.0008114158621651862
229,4.955595227205121e-05
230,0.001969062208875916
231,9.977912097269751e-05
232,2.28149301871804e-05
233,2.1256275798796156e-05
234,0.002639039321139803
235,0.0001708185020853366
236,0.00021374590999245847
237,0.0026783954464159273
238,0.0023819282063589175
239,0.0004198537096721102
240,0.005665352596521895
241,0.00010971458765115206
242,6.300014747701335e-08
243,1.048536280822884e-07
244,4.023746794383099e-05
245,0.0004493296419662696
246,8.982465387522225e-05
247,0.0801165233892702
248,0.0007815132445290665
249,4.614074246380339e-05
250,0.00058999813053759
251,0.032536921377167745
252,3.610592376673412e-05
253,3.931277043358151e-05
254,0.0005845854232334419
255,0.0019018482152884976
256,2.2724930561568416e-07
257,0.00022331364808816202
258,0.008704430667878266
259,0.004189416728554857
260,0.0010162990114239798
261,0.00023139673299957885
262,0.0018062844589582625
263,0.0007551116554716144
264,0.0022745366915751073
265,0.0001066556747574754
266,6.554191795109195e-06
267,2.006692641280171e-09
268,0.0001442596078437067
269,0.0007657453363642069
270,0.0002521015831370195
271,8.467134250055954e-06
272,9.636309982502108e-05
273,1.3420167075017014e-05
274,0.002163828651112943
275,0.008398147820626345
276,3.2038239042261443e-06
277,0.0020403667259220448
278,0.013838650225336008
279,7.981589367873492e-06
280,0.003128710979971939
281,7.994532426440387e-05
282,0.00855933513412265
283,0.0026743923326385576
284,0.000126466705385053
285,1.4079656001725733e-05
286,5.30640366803409e-07
287,0.002668691776369987
288,4.279492320914112e-06
289,0.0008361236294550306
290,1.7384568554668753e-05
291,0.0017854276480171356
292,0.0012802257320621644
293,0.0061623477243347964
294,0.0004045021838868592
295,2.589398671587234e-05
296,2.585104752228857e-05
297,0.00010737256188476571
298,8.023664770515838e-05
299,1.02913567400741e-06
300,4.144319628797299e-05
301,1.3991634710819663e-05
302,0.00025748195689656735
303,5.480983702981501e-05
304,0.012019556916860984
305,0.0590608010802117
306,1.3042459996292721e-05
307,0.0025942952285886263
308,0.00015432379322451306
309,0.002036703933564878
310,2.363718041310215e-05
311,0.005743310427036441
312,0.01530982104163142
313,0.00038798420169701094
314,2.148216798526247e-05
315,0.0006357551687756499
316,4.3808080982499845e-05
317,0.0027610497076566505
318,3.5760229424512445e-05
319,7.83230191793948e-05
320,0.0003096157329848672
321,0.010287532066578849
322,3.7375617472856897e-05
323,2.875389468513484e-05
324,0.003404182489053232
325,0.00848195517300261
326,0.0026949980476196115
327,0.00033901331003007056
328,0.004014018655278212
329,2.53724665353704e-05
330,3.638234108732477e-06
331,0.00989848639759549
332,0.0005384501267683612
333,0.2529957356628649
334,2.4475572159800616e-05
335,3.658040288311132e-05
336,0.00020689727612427982
337,0.012243014426894782
338,0.01677168634488691
339,0.0009659566632803606
340,0.0055295838806325446
341,4.7991230015516084e-06
342,0.004061825412597615
343,0.004373817309419543
344,0.012967631814509146
345,0.0015754812219974763
346,7.628594088732104e-05
347,0.5319658764821406
348,8.876591659070074e-06
349,9.895846809312698e-06
350,0.0074395789598014385
351,0.001401418711004605
352,0.06782336169086767
353,0.04297742335505701
354,0.0022419013328618237
355,0.010394668977582766
356,0.00043814597495193806
357,0.0005352300728887044
358,5.867684974129974e-05
359,0.09764776507795643
360,0.00011801166156227604
361,0.0023032443738855114
362,0.0008406020491645134
363,0.00018683399533737152
364,0.001079915357117673
365,3.2010140377853553e-06
366,1.9776104058560008e-08
367,2.2926982059948358e-06
368,0.00614757213986631
369,0.007380856231524475
370,3.7382294898871946e-05
371,0.002757462918780934
372,9.969136040825353e-06
373,6.25362131758123e-06
374,1.5447856618610634e-06
375,4.074041138720544e-05
376,0.00528946049981177
377,0.0008967685428309083
378,2.7594764910327295e-05
379,3.3190276074271106e-06
380,6.857147729045253e-05
381,0.0011602662084974438
382,0.006414190344951575
383,3.88397487934733e-05
384,7.540282188990782e-05
385,0.0051836584272266124
386,0.00014431105063517533
387,0.0012097196422318976
388,0.002860625618972173
389,8.05826930987275e-06
390,1.116424838800483e-05
391,0.00012145285799722385
392,0.0022473152174151277
393,0.00011223243239701743
394,1.144617455348339e-05
395,3.973387012593458e-05
396,0.0005083495455562557
397,8.744632105862016e-05
398,0.001579352206708489
399,4.825246757837313e-08
400,0.0002680056200355783
401,5.944999455990588e-07
402,0.00018810913567194034
403,9.769585660148447e-05
404,0.04005398212959302
405,0.0008592463353698216
406,0.010752808371313228
407,6.561517290586245e-05
408,1.3708740324724435e-05
409,0.004967964195645004
410,0.0005157166350496593
411,1.2878298353641773e-05
412,5.910813991310116e-05
413,0.001702781880421027
414,7.145511302226242e-05
415,7.691782727069205e-07
416,0.0001312879012241525
417,0.00872875209928967
418,3.7297187923346924e-06
419,1.912601954822709e-05
420,0.003009498326695398
421,0.0015134112150195407
422,0.002757462918780934
423,6.46476433226765e-05
424,0.00010927489932103246
425,4.7974887125182184e-08
426,0.47305935737448346
427,0.0001195035439845285
428,1.3813827023772916e-08
429,0.0033743772250219494
430,2.53724665353704e-05
431,5.285869558036268e-06
432,0.01173587699603939
433,5.325204147057181e-05
434,0.0012054332576315761
435,5.498109792992683e-05
436,0.00032475357448345625
437,0.00016898502974083831
438,0.0002668846264260979
439,0.00012432174066733532
440,2.091284666889211e-07
441,4.676834561237507e-05
442,0.00012452168950899606
443,9.26048094658464e-06
444,5.025447079094564e-05
445,0.0008459126701673325
446,0.0024463471987464466
447,0.00010210045020176786
448,0.009323524003174275
449,0.00018125174911527275
450,0.0009688997159619379
451,0.0013763903900307017
452,0.011622596646328628
453,0.0015060312818173092
454,1.0758826447770031e-05
455,5.9668584974671816e-05
456,7.375090097969454e-05
457,8.301868903408743e-05
458,0.0004616422746437765
459,0.00014615830172250006
460,0.06280109224188422
461,6.857147729045253e-05
462,1.0382778238266171e-06
463,8.273489275416614e-07
464,0.00012703745589175375
465,0.005262158322633946
466,8.175579851421804e-05
467,0.002997407387861738
468,5.6454491350790884e-05
469,0.0003009935160068153
470,0.0002216974724108787
471,0.017613953912457223
472,2.8953394555271714e-06
473,0.0017351322270474185
474,1.2803344182900639e-06
475,0.017828952086306644
476,4.60335372150641e-06
477,0.00015910861503657937
478,0.001839383497972109
479,0.5345883840779133
480,0.00038644806088938437
481,0.021157028997241426
482,0.000465965542834635
483,0.005095656296606009
484,0.0026462405339043632
485,0.016778241279044495
486,0.00025712213189745507
487,0.00014498286749582297
488,2.2037049881671065e-05
489,0.001873505252204987
490,0.00020979715297850607
491,0.008648466132975733
492,0.0031710867565719024
493,0.0009340262234494039
494,0.00015788281455304164
495,0.00027743038817364547
496,0.03663585951083521
497,0.0013055692266282452
498,0.001495127787067766
499,1.4950535569919317e-09
500,0.007010999630648637
501,0.0038926303314067144
502,0.04543113671444839
503,0.03271660980050466
504,0.003213227776747327
505,0.0004048136961557246
506,8.088255957470943e-06
507,0.002957000162654934
508,0.0008191078484818354
